TransactionID,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,V322,V323,V324,V325,V326,V327,V328,V329,V330,V331,V332,V333,V334,V335,V336,V337,V338,V339,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
2987115,4486454,10.19,W,10694,212.2,257.7,visa,231.7,debit,263.2,32.7,1151.2,,hotmail.com,,2.0,18.0,11.0,4.0,15.0,12.0,4.0,7.0,3.0,7.0,15.0,14.0,18.0,13.0,594.9,,,232.0,,,,,,,,,,147.8,,T,T,F,M1,T,,,T,F,,0.3,1.2,,,,1.8,,,,0.5,4.7,,,,2.4,2.0,0.2,,2.2,2.8,,,,,,2.2,1.4,,,0.4,1.9,,,,,,,,,1.6,,4.3,,,,,,,,,,,0.1,,4.9,,2.6,,2.1,,,4.2,,,,4.2,2.2,,,,,,,,4.8,2.9,2.4,,,,,,,3.6,,1.1,4.3,,,,,,3.8,,,,,,2.8,,,,,3.2,,,0.1,,3.6,,,0.1,2.6,,,,,,,,,0.2,4.1,,,,,2.8,,,,1.2,,,,0.9,0.8,,,,,1.6,4.5,,,,,3.0,,2.7,,,1.0,,,4.2,,1.0,1.8,,,,4.0,,,1.3,,,,,2.8,,1.5,,2.2,0.2,,,,,2.6,,,4.0,1.4,,,0.2,,,,,3.3,,3.9,,,,,,,,3.8,,,,1.7,2.3,,,2.6,,,,,3.9,,,2.0,0.6,,,,2.9,,,,0.3,4.9,,,,,,2.0,,,,0.9,3.0,,,,,,,,,,,,3.5,2.3,,2.7,,,,0.1,,,,,,,,,,,,,,,2.7,3.5,,,,2.0,3.6,,1.4,,,,,,3.9,,,4.2,,,,,,2.9,,,,,,3.7,,4.9,3.9,,,,4.3,,,,,2.5,,,,,2.4,,,,4.0,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987116,4487895,38.9,R,17331,470.0,170.4,,486.6,debit,436.8,52.9,1964.5,,hotmail.com,,16.0,16.0,2.0,12.0,8.0,9.0,14.0,17.0,2.0,1.0,12.0,17.0,19.0,6.0,,301.1,406.5,,,268.4,,258.0,311.6,,,,,,,T,F,F,,,T,F,F,T,,,0.7,4.9,,4.3,4.1,,3.4,,,,,,,4.1,,,3.7,0.4,,,,,0.2,,1.6,1.2,0.9,,2.5,,,,,0.6,,2.9,0.3,,,,0.7,,,,,,,,3.7,,,2.4,1.4,,,0.4,,0.3,,,1.0,,,,3.1,2.1,,2.7,,3.7,,,,3.2,,4.7,,4.6,,,,2.2,4.6,,2.0,5.0,,,,,2.9,,,0.8,,,,,,,,,2.5,,3.3,,,,,4.7,,4.6,,3.8,,,0.8,,,0.2,0.7,2.1,,0.3,4.7,,,3.3,,4.8,,3.3,,,,,2.8,,,,,,,,,,0.4,,,,,,,,,0.3,,,,,,,,4.6,2.6,,,,,,,,0.8,,,,3.1,,,,4.0,,0.1,,,,,,,,3.5,,,,,1.0,,,,,4.3,,,,4.0,,,,4.7,4.7,,,,,3.1,,,4.2,,3.4,1.4,,,,0.6,,,,,,1.2,,3.8,,,,,1.9,,,,,0.7,,,4.4,,2.6,3.6,,,1.2,,,,2.4,,,,,,,,,,2.8,0.3,,,2.7,,,,,,,,,,,,,,,0.2,4.4,,,,1.7,,,,,,,,3.8,,,,,,,,,4.6,,,,3.5,0.3,3.6,,0.7,,,,,,4.3,,,2.9,,4.4,1.2,0.7,,,,,,2.0,1.6,3.0,0.0,44.9,-11.8,-21.8,,,-49.1,42.7,39.0,,,-46.6,New,-42.2,33.6,New,Found,-24.0,-38.1,,29.0,,,New,,49.0,-2.3,Found,,New,,Found,17.6,NotFound,New,NotFound,New,New,NotFound,mobile,
2987117,4563215,62.41,H,5077,257.6,,visa,535.9,credit,370.6,40.1,,,hotmail.com,,9.0,6.0,12.0,2.0,16.0,10.0,15.0,6.0,3.0,10.0,10.0,15.0,3.0,5.0,347.3,377.5,,,,,,358.5,336.2,,,223.7,,,,,F,F,,T,,F,F,T,,1.1,,4.3,,,,,,,,,,3.9,,,,,0.3,,,4.2,0.6,1.7,,,,2.8,1.6,,3.8,4.8,,0.4,3.3,,,3.1,,,,,,,,0.0,,2.4,0.1,,,,,,,,,,,,1.9,,3.2,,,,1.6,,,2.0,,,3.7,3.7,0.5,3.2,,,0.4,2.2,,0.8,4.0,2.2,2.2,0.2,,,,,,,3.9,2.1,,4.1,,,1.4,0.2,,,,4.3,5.0,,,,4.1,,,,,,,,,,,,,,,,2.1,,,,,,0.7,1.7,1.0,,,,2.8,4.6,,,,,,,0.7,,4.2,,,1.3,,0.6,,,2.2,3.2,,1.5,,,,4.0,0.6,1.5,,,,2.9,,,,,,,,0.2,,,,,,2.1,2.3,3.9,,,,,,,2.0,,,,,,,,,2.0,,4.3,,,,3.2,,,,,,,,0.1,,,,4.0,2.4,,,4.7,,4.0,,,0.3,3.9,,,,,,,1.5,,,,1.2,0.0,4.0,,,,0.4,,2.3,,1.9,,,,1.7,1.2,,,,2.5,1.8,,2.7,,0.4,4.7,0.7,,,,,,0.2,,0.6,,,,,,,4.4,,1.6,,,0.2,,,,,0.1,,,,,2.0,1.4,,3.4,,1.9,,3.2,2.0,,,,4.6,,4.2,2.2,,2.4,,,,,,1.0,,,,,,2.9,4.3,,0.8,,,,,3.8,3.0,,,,,,0.1,,12.9,,30.6,-40.9,-11.0,0.8,3.8,-7.5,,46.6,,-48.9,-33.2,NotFound,NotFound,-6.5,,,,,-38.2,,22.6,,,New,New,New,NotFound,,-3.9,Found,New,,New,Found,,desktop,NotFound
2987118,4680747,384.14,R,16395,360.3,358.1,discover,281.7,debit,,39.8,,,hotmail.com,,17.0,9.0,12.0,0.0,5.0,2.0,12.0,13.0,7.0,3.0,6.0,9.0,13.0,2.0,,228.0,,171.1,,103.3,152.7,,,,159.5,596.9,,,317.8,,T,,M0,F,F,F,F,T,,,,2.8,,,,,,0.9,3.2,,,4.1,,,,2.1,,0.3,0.6,,0.2,,,,,,,,4.5,,,3.9,3.0,,,,,,,,,,,,3.1,,,0.2,3.3,,0.5,3.6,4.9,,,3.5,,0.2,,2.8,3.3,,,4.5,0.5,3.5,4.8,2.2,,,,,,,,,,,,,,,4.7,,,,,,,,,,,2.9,,,2.8,,,,,,,,4.9,4.7,,3.3,,,,,,,,,,,,,,,,4.1,,2.9,,,,,,3.2,,,,,,,1.0,,,,,,4.0,,,,,,,0.0,,,,,,,,2.5,0.5,,4.6,1.3,,,,,,,3.1,,,,,,,,,,1.2,,,,,,,,0.9,,3.8,1.9,,,,2.2,,,2.2,1.6,,,,,,,,1.6,,1.2,0.5,,,,,1.2,2.5,4.7,,,,,,1.6,,,,2.5,0.9,0.7,3.6,2.0,,,0.6,,,,,0.4,,,,,,,,,4.7,,3.5,,0.6,,,,,,,,2.9,3.8,,2.5,,,2.5,,,2.9,,,,,,,,,3.9,,1.8,0.9,3.6,,,,,,4.5,3.2,1.9,3.2,1.5,,,,,,,,2.9,,0.9,,3.3,,3.9,,,4.1,,,,,,,,1.6,,,,4.6,,,5.0,,,,1.2,,,0.1,,,,,,-23.2,,-16.4,-34.1,,,1.6,,23.0,-19.3,-29.3,New,24.8,10.1,NotFound,Found,,-5.9,26.3,-28.9,48.3,,NotFound,9.4,11.6,,Found,New,,NotFound,New,28.8,New,,,Found,,,desktop,Found
2987119,4744978,9.93,W,9244,273.5,292.9,discover,569.7,credit,445.0,86.9,1150.8,,gmail.com,,7.0,7.0,11.0,12.0,14.0,14.0,16.0,12.0,11.0,0.0,14.0,2.0,19.0,11.0,175.3,596.5,,,,,218.1,,469.6,,224.5,544.8,,,223.0,T,F,,M0,F,,F,F,,,,,0.7,,2.5,,,,1.8,,,,,,,,,,,,,,,,,,,,3.9,,,,,0.4,2.5,3.3,,,,0.9,,0.1,,,2.9,,,,,,1.4,,,,,0.3,0.4,1.4,4.7,4.6,,,4.3,3.4,1.4,,,1.2,1.1,,,3.5,,,,,,,2.9,,,2.0,,,,,,,,,,,,,0.5,1.8,,0.1,,,,1.1,,,0.4,,,3.4,,,,,4.2,,1.7,2.3,3.2,,,,,,,,,,2.8,0.6,4.2,,,,3.9,1.6,,,,,,1.7,,,,,1.6,,,4.5,2.8,,,,0.5,,,,1.6,,0.1,2.1,,1.5,,,,4.2,,,0.8,1.8,,,,,,,,1.2,,,,,1.9,,4.6,,1.5,,,,,,3.1,,,2.9,,,2.3,2.0,,,,,0.1,3.6,1.0,,,3.0,,3.7,,,,,1.8,,,,,,,,0.2,,3.1,,,,,,,,3.9,1.7,0.2,,,,2.0,,,3.5,,2.9,,,,,,3.9,,,4.5,,,1.7,2.0,4.7,,,3.4,,1.2,1.6,,,4.2,,,,,,,,3.1,,,,,,,,,,,,,,4.7,,,2.3,,,0.5,,,,,,,,5.0,2.4,,,,1.9,,3.9,,2.7,0.2,2.2,,,,,,,3.0,1.4,,,4.5,,,,,,2.7,,1.7,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987120,4775165,44.34,H,2511,461.3,141.1,visa,302.0,debit,428.9,34.3,381.4,,gmail.com,,12.0,3.0,4.0,6.0,11.0,16.0,12.0,12.0,4.0,1.0,15.0,16.0,8.0,0.0,,377.7,289.3,,,,,,,,,,307.2,96.1,,T,T,T,,F,,T,,,4.6,4.9,1.0,1.1,,2.4,,,,,,,,,,,,4.3,,4.1,,,,4.1,,3.9,,,,,,,3.4,0.1,,,,,0.8,,,0.8,,,,1.6,1.6,,,,,,,0.7,1.9,,,,,,,,,2.2,,1.9,,,,4.3,,,,,,,,4.1,0.7,,,,3.3,3.6,2.2,1.9,,,3.6,,,,,,,,0.4,,,,,,,,0.6,,1.4,,0.6,,,0.1,,0.4,,3.3,4.6,,4.4,0.3,,4.0,,,4.5,,2.1,1.6,,,4.7,,,,,,,4.2,1.4,,,0.9,2.7,,,1.0,,2.1,,2.5,2.3,,,,4.3,,3.3,,,,,,1.6,,4.4,4.8,4.5,1.7,,,,,,,4.8,,1.5,4.8,,,,0.3,1.5,,,,,,,,,,0.2,0.1,,,,1.3,,,2.9,2.3,,1.4,,3.8,,,4.7,,,,,,,,,3.2,,2.2,,0.9,2.2,,3.0,,,3.0,,,,1.4,,3.8,,,,3.1,,4.6,,,,,,0.5,,3.9,2.7,2.3,,,,,,,0.3,,,,,,,,4.6,,3.6,,,2.4,2.4,,,0.6,,,,,,4.9,,0.2,,2.3,0.2,,3.8,,,,2.5,,0.7,,,,2.6,,1.9,,4.7,3.0,,3.3,1.2,,3.7,,,2.9,,1.2,,,,,,,,1.9,1.1,3.1,,,4.0,,,2.0,,2.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987121,4809179,76.5,C,6363,571.6,527.1,visa,576.2,credit,,,,,gmail.com,gmail.com,11.0,13.0,18.0,18.0,8.0,2.0,10.0,17.0,14.0,10.0,10.0,3.0,1.0,1.0,0.0,362.6,141.0,,279.6,21.9,,,65.0,402.0,455.4,,,163.0,0.0,T,T,F,M2,,T,F,,T,,,4.3,,,4.7,,,,,,,,4.9,,2.1,0.8,,,,,,4.0,1.0,,,3.2,,0.9,,,,,0.9,,,,,,0.6,,,4.9,0.0,,,1.0,1.8,0.7,,3.5,,0.8,,1.7,,,,,1.3,,,,,0.1,,,4.7,,,,,,,4.9,,,2.4,,,,,,,,,,,,,,3.1,,,3.6,,,4.4,4.7,,,,,,4.0,,,,1.4,,3.6,,,3.8,,,,,3.3,,,2.3,,1.7,,,,,,,3.2,,2.0,3.0,,,4.7,2.0,,,,3.2,1.5,4.5,,2.9,,,,4.0,,,4.5,2.8,,,1.8,,1.9,,1.1,,,,,,,1.9,,1.9,,,3.9,3.3,,,2.9,,,,,,,1.8,,,,2.5,1.7,,2.9,,,,,3.2,,,4.5,,,,1.7,,,,4.6,,4.9,,,3.2,,3.8,,,,,4.3,,,1.3,,,,,,,3.4,0.0,,,,,,3.8,,,3.5,1.9,3.6,,4.1,,,,,2.2,,1.4,,,,,,,2.1,4.5,,,,,,,,,1.7,,,,,,,2.6,,4.5,,,,3.5,,,2.2,,,,0.5,,,,,,2.4,3.5,,,,,,0.2,,,,,,3.0,,0.4,,,,,,,,,3.0,0.4,3.7,,2.3,,,,,,,3.3,,,3.2,,,,,1.9,,,3.7,-5.0,231696.0,,-40.3,-8.7,,,,6.8,32.3,8.3,NotFound,38.8,,New,,40.1,,5.4,4.2,-19.4,,NotFound,41.0,-44.0,,NotFound,New,NotFound,Found,chrome 66.0 for android,48.4,Found,New,F,F,T,F,mobile,
2987122,4843524,91.9,C,13616,447.7,556.7,mastercard,292.1,debit,156.7,,2825.1,,yahoo.com,,5.0,9.0,5.0,14.0,8.0,13.0,9.0,5.0,14.0,13.0,10.0,14.0,16.0,18.0,,,572.6,,,263.8,,,,463.6,193.6,,,296.8,534.3,T,,,M1,T,,F,F,T,,,0.2,,,0.2,3.7,1.8,,4.7,,0.5,,,2.8,,,2.7,,0.6,,,,,,,1.8,,0.4,2.7,,3.6,3.1,,,0.6,3.4,3.1,,,4.9,,1.6,,,,,,,,,,,4.4,1.0,1.1,,,2.8,0.5,,4.4,,,,,,,,2.4,0.7,3.5,,,,2.7,1.2,,,3.9,,,2.3,,,,,2.3,,,,,,0.8,,1.4,0.2,,3.6,,,,,0.1,,4.5,,2.9,,,,1.7,3.4,,,,0.8,,,3.2,2.3,,3.6,,4.0,,3.9,4.0,2.3,,1.7,,,,,,4.2,,,,,,,2.9,,4.7,,,2.1,2.2,,4.5,,,,,,,,,,2.7,,3.5,3.1,,0.8,,,0.9,,,2.1,,,,,,,4.4,4.7,3.8,,,,,,,2.6,,,2.3,,,4.6,,,,,,,,,,,0.4,,,0.3,,2.0,,2.1,,,,,,,,5.0,,,,,,0.1,1.6,2.9,,,,,4.1,,4.7,,4.0,1.4,,,,,,1.9,,,,,1.3,2.9,,,4.6,,,1.0,,0.8,,3.4,4.8,,2.7,4.3,,,3.9,2.7,,,2.4,3.2,3.7,,2.8,,,,,,,,,0.4,,,,,,,,3.4,,,2.0,,4.6,,,,4.7,2.5,,3.9,3.7,,,,2.5,4.0,3.9,0.4,,2.8,,,,,,,,0.8,,,,1.4,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987123,4989501,24.52,C,4790,487.8,239.3,discover,142.0,credit,428.8,92.5,2754.5,,hotmail.com,gmail.com,10.0,18.0,18.0,7.0,1.0,7.0,0.0,19.0,17.0,7.0,3.0,18.0,9.0,5.0,346.4,353.2,,,369.8,524.8,,,,,,,553.0,,121.5,T,,T,M2,F,F,,F,T,0.5,,,1.4,0.7,,3.3,0.0,,,,4.2,,,,,,2.4,,,,,4.6,4.1,,,,2.6,,0.8,2.4,1.3,,,,,,3.1,,3.5,1.6,1.0,,,,3.0,1.0,3.9,,,,,3.1,4.9,3.7,3.1,,,,,1.5,,2.2,,3.3,4.0,,,,,,,3.5,,0.6,,,,2.7,,,4.0,,,,,,,,,,,,,4.1,,,,0.7,,,4.2,,4.3,,,,3.7,,3.8,,,,,4.0,2.4,,,,,,,,0.9,,,,,4.7,,4.1,,,,,,,,2.0,,,,1.9,,0.4,,4.0,,0.4,,,,1.0,,,,,3.1,3.6,,,,,,,,,,,2.4,,,,0.5,,,,,,3.2,1.2,,,,3.9,,,0.2,3.8,,0.3,,,,1.7,,4.3,,,,,,,,1.5,,,,,1.9,,4.2,,,4.2,,4.2,,,,,,,,,,,,1.9,,,,3.2,,,0.3,2.3,,,,,,3.8,,,,,,2.5,,,,,,,,,,,3.1,2.8,,0.1,,,,,,1.2,,,,,3.0,,1.1,1.8,,,,,,,0.1,,,,,,1.4,,1.4,4.4,,,,,,,,,,,3.2,,,,,,,,,,,,,,0.7,,,,,0.3,,,,4.1,0.8,4.6,,,,,,2.1,,0.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987124,5080848,33.26,H,15381,148.5,512.0,mastercard,389.3,credit,,33.9,531.5,,gmail.com,yahoo.com,8.0,2.0,10.0,18.0,0.0,12.0,14.0,8.0,16.0,8.0,2.0,3.0,16.0,7.0,135.1,,,166.2,10.3,,517.3,518.6,232.4,,581.3,,,304.1,,F,,,M1,F,,F,T,,,1.1,,3.3,1.5,,,,1.8,,,,,,,,,,,4.5,,3.6,2.8,,1.5,4.4,,,,,,,,2.2,0.8,,,0.4,,,2.4,,1.4,,,,,,2.8,,,,1.1,,2.2,,3.0,,,,,2.6,,,0.3,,,,,,1.2,3.5,,,,4.9,,,0.7,,1.0,,,,,,,,4.6,,,,4.7,,,,,,0.1,,0.2,,3.0,,,,2.9,2.7,,,,,0.4,,,,,4.7,0.2,,,,4.2,,0.5,,,,,,,0.0,,,,,3.7,3.1,3.7,0.2,,,,0.2,2.8,1.9,0.1,,,2.9,,0.9,,,,,,,1.5,4.7,,,3.3,,,,,,0.9,,,,,,,,3.1,2.6,1.9,,,1.1,1.6,,,,,,4.1,,,,1.1,,2.6,,,,2.0,0.0,1.6,0.2,3.2,0.3,,,,,,0.2,,5.0,3.8,1.0,2.2,,0.0,,,,,0.2,0.4,,,,,,,1.1,4.8,,2.7,1.0,0.7,2.2,0.0,4.6,,,,2.7,,,2.8,5.0,,1.5,,,,,,,1.4,3.5,,,3.2,,,,,,,1.5,,,3.3,,4.4,0.3,,,,4.9,,,,,,,,2.6,,3.2,,4.1,,1.5,,,,,,,,,,,,,,,,4.1,,,,,1.2,4.4,,4.9,,,,,4.1,,,,,,,,,3.5,,,0.8,2.2,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987125,5099016,320.4,W,1989,117.8,362.7,visa,114.2,debit,209.3,90.4,1131.1,,yahoo.com,,13.0,17.0,10.0,0.0,4.0,12.0,3.0,7.0,16.0,15.0,1.0,6.0,12.0,17.0,,,,151.9,181.3,38.0,,,520.7,391.2,,,27.1,,180.8,,T,F,M2,,F,,T,,,,,,,,,,,,,,0.7,3.3,1.2,2.5,,,5.0,,0.3,,,,,,,,,0.3,,,,,,2.9,,,,,,,,,,,1.0,,,,2.4,,,4.4,,,4.4,1.9,,4.1,,,,,,0.3,0.7,,1.6,,,,1.1,4.6,,,,5.0,,,3.7,,,,,,4.5,,5.0,,4.4,,,,,,,,,,,,,4.1,4.5,,,0.5,2.1,,4.2,,,1.0,2.0,0.8,,,1.1,0.8,,,3.3,3.7,,,0.7,4.7,,,,,,,2.0,,,,,,1.3,4.7,,,,0.5,,,,0.2,3.4,0.1,,,,,1.5,,,,,,2.0,2.5,,4.0,,,,,,3.1,,,3.7,2.8,3.1,,,,,,,,,0.0,,4.2,2.3,,,,,,,,,,,,,,,3.6,1.1,,3.7,,3.9,,,,1.4,0.4,0.8,,0.8,2.0,,1.5,,,,,,,,3.4,,,,1.6,,,,1.5,0.1,,,,2.4,,,3.5,,,,3.2,1.2,,,2.5,,,1.5,,,,,,4.7,2.6,,1.4,,,,,,,0.4,1.8,,,,,,,,,2.1,,,,,,,3.2,,,,,4.4,3.0,,,,3.6,,,,,2.5,,0.9,,3.2,,,1.5,,,,,,,,,1.2,,,,,,,,,,,3.5,3.9,,4.1,4.5,4.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987126,5114651,313.37,H,16249,243.9,398.2,mastercard,249.2,credit,,56.7,,,gmail.com,,17.0,12.0,12.0,13.0,14.0,3.0,9.0,16.0,3.0,11.0,10.0,3.0,1.0,3.0,440.5,196.3,524.0,,,,116.8,82.1,34.5,359.9,,,,259.0,210.2,T,,F,,T,F,,F,T,,0.3,0.8,,,,,,,,,2.4,,,4.6,,,1.8,,,,,,,,4.5,,,,1.2,,2.2,4.4,,,,,,,,,,,,,,,4.3,,,,2.7,,,,,,4.0,,,,2.7,1.4,2.7,,3.0,,,,4.1,,3.2,,,2.4,,0.4,,,,,3.6,1.0,0.5,,,,,0.5,,,0.0,,1.2,,,2.0,4.9,,,,3.9,2.1,,,,,,,,,,1.5,,0.3,,,2.0,,,,,0.7,2.0,0.3,,,,,,,,,,,,,2.0,2.9,2.5,,,3.8,,4.8,,4.6,,,,,4.7,,,,3.7,0.5,,,,,,,,1.9,2.7,,,,,0.9,1.7,4.2,3.3,,,,,,,,0.0,,,,,4.3,,,3.1,4.7,,,,,,3.4,2.7,,,2.1,,1.8,,,,2.6,,,,,2.9,,,,,,,3.4,,,,,,,1.1,,1.7,,,2.3,1.8,,3.2,,,,,,0.4,,,,4.7,4.8,,,,0.1,,4.1,3.8,,,0.1,,,4.2,,3.1,,2.4,,,,,,,1.3,,,,0.7,,1.5,,4.1,,1.7,2.3,,,,3.0,,3.8,1.6,3.5,,,3.2,,4.0,0.3,4.6,,1.4,,3.3,,,,,,2.3,,,0.4,,,2.2,,2.7,,,2.0,,0.6,,,,,1.9,,0.9,,,,2.1,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987127,5170959,242.44,S,10963,411.1,550.7,visa,391.3,debit,254.5,96.3,1311.1,,hotmail.com,yahoo.com,11.0,12.0,18.0,15.0,9.0,4.0,2.0,19.0,14.0,4.0,6.0,4.0,11.0,4.0,,,327.6,595.3,299.9,,,,,378.7,446.5,,15.1,,11.9,F,,,M1,,F,,,,,,,,,,,2.6,2.8,,,,,,,,1.2,,,,,,,,,,,,,,3.2,1.2,3.0,,1.1,,2.7,4.4,3.9,4.6,,,,,,2.3,,,3.2,,,,3.8,2.9,2.7,,,0.8,3.5,0.2,,,2.9,2.6,,,,,,,,,,,,,2.7,3.9,3.7,,,2.3,,,,,,1.4,3.1,,4.9,,,,,,,,,,3.7,,,,,,2.6,,,,,,,5.0,,,3.1,,,,,0.8,,,,,0.9,,,,,,,,,,2.8,,2.9,,,,5.0,,4.1,,,4.5,,,3.5,,,,3.4,,,,3.5,,,,,,,,1.7,,,4.4,0.4,,,1.4,3.5,3.3,,1.2,,4.6,,,1.7,,3.3,,,,,,,,,1.5,1.5,,,1.9,,,,,3.7,,2.7,,,,,,2.1,,,,,,2.8,,,,,3.7,,4.4,,,,,,,2.3,3.5,,,,,,,,1.4,,,,,,,,,,0.9,2.1,,1.3,,,3.4,,,3.9,,,0.6,,,,2.4,,,,,1.2,,0.2,,,,2.0,,,1.2,,,2.7,,,0.3,2.6,0.8,0.9,,,4.6,,1.4,,1.6,4.4,,,,2.5,1.6,0.3,,,4.3,,3.5,,,,,,,,,,,,,,,,,3.3,,,2.0,,,,,,,,,4.9,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987128,5216300,42.37,C,13553,329.8,215.3,mastercard,324.1,debit,159.4,24.8,1321.1,,gmail.com,anonymous.com,4.0,15.0,3.0,6.0,7.0,14.0,13.0,10.0,1.0,0.0,4.0,7.0,2.0,4.0,,,,595.6,,,469.6,,,94.3,,241.8,,,560.5,,,F,,T,F,T,F,T,4.1,,3.3,,,,,,,,,1.8,1.5,,2.6,,,3.2,1.4,1.9,3.8,,,,1.0,,,,,,2.2,2.1,,,,2.5,,,,,3.4,,,,,3.2,,,,,,,,,,,,1.8,2.7,,,,1.1,,,,,,,,,4.2,,,,,,2.0,,,3.2,,,,,4.9,,,,1.3,3.9,,,,2.8,,,4.3,,,,,,,,,1.5,,,4.5,,,,,,,2.1,,,3.6,,4.2,,,,,,3.2,2.7,,0.8,,2.0,,,,,,,2.5,,4.3,1.6,,,,,,,,1.6,,,4.1,3.6,,,,,,,,,,,,,,,4.4,4.3,,4.0,,1.8,,,,,,3.0,,4.8,,,,,,3.6,,,,1.2,,2.4,,,0.5,,,4.7,,,,,,,,,3.8,,,,,,,2.5,,3.8,,,0.2,,4.5,,,,,,,,,4.4,,1.2,3.7,,,,2.2,,4.0,3.7,2.0,,,4.0,,,1.9,4.0,,,2.6,,,,,,4.6,4.0,,,,,,,1.2,,,,,,,,2.7,0.1,4.1,,,,,,4.3,,1.3,,0.5,,,,1.7,,2.8,,0.8,0.8,0.9,,,,,5.0,,1.0,,,0.2,4.8,,,2.3,,,,,,,4.3,,,,,,2.1,4.9,1.5,,,2.7,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
